"기관명","기관연락처","기관주소","홈페이지","위치(위도)","위치(경도)"
"메타빌드아이티종합알엔디평생교육원","02-598-3327","서울특별시 서초구 효령로 208 (서초동  메타빌드빌딩) 2층","http://www.metabuild.co.kr","37.48296","127.0069"
"메타평생교육원","02-545-7011","서울시 강남구 삼성동 159-1 한국무역센터협회 30층","http://www.metaedu.co.kr","37.51032","127.06102"
"메트로한국어아카데미학원","02-725-5030","중구 세종대로21길 49 오양수산빌딩 6층","http://www.mka.kr/","37.5521","126.91839"
"멘토링평생교육원","070-7767-7507","서울특별시 광진구 자양로 261 성동빌딩","http://blog.daum.net/mentok","37.5496","127.09001"
"멘토링평생교육원","070-7767-7507","서울시 광진구 구의동 78-2 대각빌딩 3층","","37.54957","127.09000"
"멘토지역아동센터","02-802-0034","금천구 독산로40길 26 2층","","37.481876","126.952532"
"멘토컨설팅평생교육원","02-501-9420","서울특별시 강남구 테헤란로 242  5층 (역삼동  유창빌딩)","","",""
"멜라뷰티학원","02-558-7887","서초구 강남대로8길 30 3층","http://blog.naver.com/mela_b","",""
"멜로디실용음악학원","02-2202-2335","송파구 송파대로 447 2층","","",""
"면목 3^8동 자치회관","02-2094-6080","서울시 중랑구 면목동 (사가정로51길48)","http://www.jungnang.seoul.kr/dong/myon03/index.php","37.582924","127.088097"
"면목 4 자치회관","02-2094-6120","서울시 중랑구 면목로 246(면목동)","http://www.jungnang.seoul.kr/dong/myon04/index.php","37.574677","127.085602"
"면목 5 자치회관","02-2094-6160","서울시 중랑구 동일로 619(면목동)","http://www.jungnang.seoul.kr/dong/myon05/index.php","37.585754","127.079514"
"면목 7 자치회관","02-2094-6200","서울시 중랑구 면목로 298(면목동)","http://www.jungnang.seoul.kr/dong/myon07/index.php","37.578979","127.08696"
"면목2동 자치회관","02-2094-6055","중랑구 동일로101길 20-15","http://community.jungnang.go.kr","",""
"면목2동 자치회관","02-2094-6040","서울시 중랑구 동일로101길 20-15(면목동)","http://www.jungnang.seoul.kr/dong/myon02/index.php","37.589756","127.079018"
"면목2동 작은도서관","02-2094-6040","중랑구 동일로 101길 20-15","http://smlib.jungnanglib.seoul.kr/small/main.do","37.626977","127.026935"
"면목2동체육관","02-495-5200","중랑구 겸재로23길 27번지","http://jungnangspo.seoul.kr/jntour/m2_intro01.html","",""
"면목2동체육관","02-495-5200","서울시 중랑구 면목2동 146-1번지 (다복길)","http://jungnangspo.seoul.kr/jntour/mm_intro01.htm#","37.587875","127.080894"
"면목38동 자치회관","02-2094-6111","중랑구 사가정로51길 48","http://community.jungnang.go.kr","",""
"면목3?8동 나눔작은도서관","02-2094-6084","중랑구 사가정로51길 48","http://smlib.jungnanglib.seoul.kr/small/main.do","37.620431","127.012388"
"면목4동 자치회관","02-2094-6133","중랑구 면목로 246","http://community.jungnang.go.kr","37.623975","127.027381"
"면목4동 작은도서관","02-2094-6124","중랑구 면목로 246","http://smlib.jungnanglib.seoul.kr/small/main.do","37.618271","127.029912"
"면목5동 자치회관","02-2094-6173","중랑구 동일로 619","http://community.jungnang.go.kr","37.624569","127.026549"
"면목5동 작은도서관","02-2094-6164","중랑구 동일로 619 2층","http://smlib.jungnanglib.seoul.kr/small/main.do","37.63","127.017532"
"면목7동 자치회관","02-2094-6214","중랑구 면목로 298","http://community.jungnang.go.kr","37.620114","127.02064"
"면목7동 작은도서관","02-435-6201","중랑구 사가정로50길 91","http://smlib.jungnanglib.seoul.kr/small/main.do","",""
"면목본동 자치회관","02-2094-6000","서울시 중랑구 면목로397(면목동)","http://www.jungnang.seoul.kr/dong/myon01/index.php","37.5868","127.088158"
"면목본동 자치회관","02-2094-6017","중랑구 면목로 397","http://community.jungnang.go.kr","",""
"면목종합사회복지관","02-436-0500","중랑구 용마산로 228","http://truem.or.kr/","37.64793","127.011952"
"면목종합사회복지관","02-436-0500","서울시 중랑구 면목4동 1382번지 도시개발아파트 단지내","http://www.truem.or.kr/","37.57362","127.087791"
"면목지역아동센터","02-2209-6010","중랑구 면목로33길 79","","37.626459","127.045364"
"명가차이니즈원격평생교육원","","서울특별시 영등포구 국회대로572 311호","http://mgchina.co.kr","37.52734","126.8977"
"명동 자치회관","02-771-6422","서울시 중구 남산동2가 9-6 (숭의학원길 15)","http://community.junggu.seoul.kr/jumin/center/about_committee.jsp?dong_on=2&amp;page_no=2&amp;top=1&amp;sub=5","37.560009","126.985802"
"명동 자치회관","02-3396-6564","중구 퇴계로20길 3","http://community.junggu.seoul.kr/jumin/web/m10/m13.do?centerCd=1003","37.533392","126.952014"
"명륜3가동 자치회관","02-731-0676","서울시 종로구 명륜동3가 147-1 (성균관로1길 6-3)","http://jachi.jongno.go.kr/JUMIN/sub01/sub01_06.aspx?DongCode=13","37.583393","126.997772"
"명륜당독서실","02-887-6168","관악구 호암로26가길 46  (신림동)","","",""
"명리타로평생교육원","02-2232-9450","서울특별시 성북구 삼선교로 14길 68-1 2층","http://www.tarot365.kr","37.58511","127.01035"
"명문올림피아드정보처리학원","02-420-5220","송파구 백제고분로 154 3층","http://mmac.im4u.co.kr/","",""
"명상상담원격평생교육원","02-2236-5306","서울특별시 성북구 보문로35길 39 3층","http://www.medicoun.com","37.58976","127.01261"
"명상상담평생교육원","02-2236-5306","서울특별시 성북구 보문로35길 39 2층","","37.58976","127.01261"
"명성간호학원","02-981-8700","성북구 동소문로 225","http://famenurse.wdw.kr/","37.656494","127.076034"
"명성교회도서관","02-440-9140","강동구 상암로51길 8","http://www.mslib.or.kr/","",""
"명성아카데미평생교육원","02-2209-0672","서울특별시 중랑구 면목로 352(면목동) ","","37.58332","127.08861"
"명성아카데미평생교육원","070-7795-0675","서울시 중랑구 면목 38동 458-1 3층","","37.58319","127.08865"
"명성지역아동센터","02-474-6940","강동구 천중로35길 73-7","http://www.mswf.or.kr/","",""
"명성평생교육원","070-7579-8254","서울 은평구 불광동 432-1 2층","","37.62277","126.92705"
"명원다례교육원평생교육시설","02-742-7190","서울특별시 성북구 대사관로 13길 17-13 1층 330-508호","http://www.myungwon.org","37.60067","126.99112"
"명원다례교육원평생교육시설","02-742-7190","서울 성북구 성북동 330-507","http://www.myungwon.org","37.60074","126.99099"
"명인박물관","02-766-0272","종로구 북촌로 6길 1","http://www.myeonginmuseum.com/","37.573542","126.984539"
"명일1동 자치회관","02-3425-7464","강동구 양재대로 138길 37","https://jumin.gangdong.go.kr","",""
"명일1동자치회관","02-3426-0277","서울시 강동구 명일원7길 19 명일동 327-5 ","http://jumin.gangdong.go.kr/JUMIN/Default.aspx?DongCode=3","37.549725","127.145966"
"명일2동 자치회관","02-3425-7493","강동구 상암로 260","https://jumin.gangdong.go.kr","",""
"명일2동자치회관","02-442-0755","서울시 강동구 상암길 260 명일동 223-7 ","http://jumin.gangdong.go.kr/JUMIN/Default.aspx?DongCode=4","37.546322","127.151344"
"명일실용음악학원","02-481-6866","강동구 양재대로 1636 유한빌딩 6층","http://www.mnmhof.co.kr/","",""
"명지간호학원","02-333-5300","서대문구 신촌로 61 8층","http://www.mji1004.com","",""
"명지대학교 인문캠퍼스 부설 사회교육원","02-300-1809","서울특별시 서대문구 거북골로34 ","http://https://ice1.mju.ac.kr/","37.58036","126.92344"
"명지어린이영어도서관","02-303-2505","서대문구 가좌로 117 명지대학교교회","http://www.mjuc.org ","37.578684","126.813683"
"명지전문대학 부설 평생교육원","02-300-3780","서울특별시 서대문구 가좌로 134 평생교육원","http://edu.mjc.ac.kr","37.58511","126.92494"
"명진들꽃사랑마을 ","02-478-2939","강동구 구천면로68길 46","http://www.mjhappy.com","",""
"명품교육평생교육원","0502-623-5100","서울 강남구 역삼동 707-38 테헤란오피스빌딩 704호","","37.50317","127.04710"
"모노그라프미술학원","070-8160-4843","송파구 송파대로45길 12 2층","http://www.monographart.com/","",""
"모노디디자인학원","02-6080-1592","마포구 월드컵북로 400 2층","http://www.monod.co.kr/","37.490437","126.856361"
"모드컴퓨터디자인학원 영등포캠퍼스(별관)","02-2678-1919","영등포구 영등포로 208 6층","http://www.modpower.co.kr","",""
"모드컴퓨터디자인학원 영등포캠퍼스(본관)","02-2678-1919","영등포구 영중로3길 5 2~4층","http://www.modpower.co.kr","37.49529","127.02786"
"모드컴퓨터디자인학원(본관)","02-936-9944","노원구 노해로 501 9층","http://www.mod21.co.kr","37.55494","126.92003"
"모드컴퓨터산업디자인학원(별관)","02-933-9944","노원구 노해로 488 10층   ","http://www.mod21.co.kr","37.55358","126.92893"
"모션케어코리아평생교육원","","서울특별시 강서구 강서로 279 대운진리회 2층 일부","http://www.motioncarekorea.com","37.55067","126.83609"
"모아소방전기학원","02-2068-2851","영등포구 영신로32길 29 2층","http://www.moate.co.kr/","37.50216","127.01202"
"모아스피치커뮤니케이션평생교육원","070-8250-3230","서울특별시 강남구 테헤란로34길 19  1층 (역삼동  영빌딩)","","",""
"모즈복장학원","02-756-0700","중구 명동8가길 35 삼영빌딩 45층","http://www.swspattern.com/","37.555465","126.973748"
"목1동 도서방","02-2620-3947","양천구 목동서로 192","http://www.yangcheon.go.kr/lib/libmain/main.do","37.52085","126.91285"
"목1동 자치회관","02-2620-3947","서울시 양천구 목1동 919-3","http://jachi.yangcheon.go.kr/JUMIN/sub_01/sub01_03.aspx?DongCode=1","37.530319","126.871101"
"목1동 자치회관","02-2620-3959","양천구 목동서로 192","http://jachi.yangcheon.go.kr/jumin/","37.51939","126.90388"
"목2동 자치회관","02-2620-3972","양천구 목동중앙본로 120","http://jachi.yangcheon.go.kr/jumin/","37.51404","126.90717"
"목2동 자치회관","02-2620-3960","서울시 양천구 목2동 530","http://jachi.yangcheon.go.kr/JUMIN/sub_01/sub01_03.aspx?DongCode=2","37.546421","126.871681"
"목3동 꿈자람작은도서관","02-2654-3970","양천구 목동중앙남로16나길 55","http://www.yangcheon.go.kr/lib/libmain/main.do","37.49567","126.90479"
"목3동 자치회관","02-2620-3980","서울시 양천구 목동 642-1","http://jachi.yangcheon.go.kr/JUMIN/sub_01/sub01_03.aspx?DongCode=3","37.544704","126.864426"
"목3동 자치회관","02-2620-3990","양천구 목동중앙남로 16 나길 55","http://jachi.yangcheon.go.kr/jumin/","37.51646","126.90676"
"목4동 도서방","02-2620-4019","양천구 목동중앙로23","http://www.yangcheon.go.kr/lib/libmain/main.do","",""
"목4동 자치회관","02-2620-4004","양천구 목동중앙로 25","http://jachi.yangcheon.go.kr/jumin/","37.51608","126.90503"
"목4동 자치회관","02-2620-4004","서울시 양천구 목동 904-19 (모새미로 23)","http://jachi.yangcheon.go.kr/JUMIN/sub_01/sub01_03.aspx?DongCode=4","37.532364","126.868332"
"목5동 자치회관","02-2620-4026","양천구 목동서로 41","http://jachi.yangcheon.go.kr/jumin/","37.51406","126.90799"
"목5동 자치회관","02-2620-4026","서울시 양천구 목동 907-3","http://jachi.yangcheon.go.kr/JUMIN/sub_01/sub01_03.aspx?DongCode=5","37.535137","126.87854"
"목동문화체육센터","02-2062-1862","서울시 양천구 목2동 946-1호","http://www.ycs.or.kr/support/g_notice/g_notice_list.php?TNAME=NOTICE03","37.542728","126.869179"
"목동문화체육센터","02-2062-1862~4","양천구 목동중앙본로 73","www.ycs.or.kr/page/facility/sport/mokdong.php","",""
"목동법학원","02-2606-0057","양천구 신정중앙로 77 4층","http://www.eduya.net","37.51992","126.90666"
"목동실버복지문화센터","02-2643-3352","양천구 목동중앙로 3길 21","www.mdsilver.or.kr","37.51136","126.90975"
"목동종합사회복지관","02-2651-2332","양천구 목동중앙북로8길 104","http://www.mokdongswc.org/","37.49238","126.89645"
"목동종합사회복지관","02-2651-2332","서울시 양천구 목2동 552-1","http://www.mokdongswc.org/","37.544258","126.866318"
"목동청소년수련관","02-2642-1318","서울시 양천구 목동 918번지 ","http://www.wawa.or.kr/","37.530731","126.875397"
"목동청소년수련관","02-2642-1318","서울특별시 양천구 목동서로 143 ","http://www.wawa.or.kr/","37.53071","126.87543"
"목동청소년수련관","02-2642-1318","양천구 목동서로 143","www.wawa.or.kr","37.5288","126.89992"
"목동풀잎문화센터","02)2608-0226","서울시 양천구 신정4동 992-12번지 목동상가 301호","http://kangseo.pulib.com/","37.5254834","126.8629672"
"목마도서관","02-2620-8910","양천구 목동서로 41 목5동주민센터 3층","http://www.yangcheon.go.kr/lib/libmokma/main.do","37.49861","126.90891"
"목인박물관","02-722-5066","종로구 인사동11길 20","http://www.mokinmuseum.com/","37.583986","126.983352"
"목자도서관","02-913-8733","성북구 종암로36길 53","http://mokjalibrary.modoo.at/","37.636672","127.04137"
"목자지역아동센터","02-913-8733","성북구 종암로36길 53 목자교회","","37.658728","127.077958"
"목화마을공립작은도서관","02-811-7410","영등포구 선유로13길 25 에이스하이테크시티2차 218호","http://little.dllib.or.kr:9014/KLAS_USER_PAGE/Main/","37.47303","127.03698"
"몽당연필도서관","","구로구 오리로20길 32 평화의교회","","37.512883","126.936465"
"몽촌역사관","02-2152-5900","송파구 올림픽로 424","http://baekjemuseum.seoul.go.kr/dreamvillage/","",""
"몽촌역사관","02-424-5138","서울시 송파구 방이동 88-3번지","http://www.museum.seoul.kr/dreamvillage/index.jsp","37.523876","127.12426"
"무궁화평생교육원","02-3143-3388","서울시 마포구 합정동 427-5 번지 2층","http://www.munwhacenter.co.kr","37.55361","126.91160"
