"문화공간코드","장르분류코드","장르분류명","문화공간명","대표이미지","주소","전화번호","팩스번호","홈페이지","관람시간","관람료(원)","휴관일","개관일자","객석수","X좌표","Y좌표","기타사항","무료구분"
"100448","3","박물관/기념관","경찰박물관","http://culture.seoul.go.kr/data/cf/title_100448.jpg","서울  종로구 신문로2가 58 )","02-735-2519","","www.policemuseum.go.kr","09:00~17:30","무료","월요일 신정설날 추석연휴","","","37.5690096","126.9696222","■ 기    타 : 단체관람시 일주일전 사전예약 요망 사진촬영은 불가","0"
"100178","3","박물관/기념관","이화여자대학교 자연사박물관","http://culture.seoul.go.kr/data/cf/title_100178.gif","서울  서대문구 대현동 11-1","02-3277-3155","","http://home.ewha.ac.kr/~nhm","10:00~16:00","무료","일요일 공휴일 휴관","","","37.5605838","126.9481395","","0"
"100456","3","박물관/기념관","의학박물관","http://culture.seoul.go.kr/data/cf/title_100456.jpg","서울  종로구 연건동 110-744 )","02-2072-2636","02-3672-4294","www.medicalmuseum.org","월~금 10:00~12:00토요일 10:00~12:00","무료","일요일공휴일 노동자의 날개원기념일","","","37.5768763","126.9997812","","0"
"100276","3","박물관/기념관","울트라 건축 박물관","http://culture.seoul.go.kr/data/cf/20111214134900.jpg","서울  양천구 신정동  중앙로 256","02-2642-0831","","www.ultramuseum.com","10:00~17:00","유료","토 일월요일공휴일","","","37.5198157","126.8534090","","1"
"100486","3","박물관/기념관","영인문학관","http://culture.seoul.go.kr/data/cf/title_100486.jpg","서울  종로구","02-379-3182","","young-in.kr","연 2회 (4~5월 9~10월)10:30~17:00","일반 4000원학생 2000원","월요일","","","37.6119654","126.9715875","","1"
"100308","3","박물관/기념관","숙명여자대학교 정영양자수박물관","http://culture.seoul.go.kr/data/cf/title_100308.jpg","서울  용산구 효창동 52","02-710-9133","","http://museum.sookmyung.ac.kr/","월~토 10:00~17:00","무료","일요일 신정","","","37.5449219","126.9641116","","0"
"101244","3","박물관/기념관","실학박물관","","경기도 남양주시 조안면 다산로747번길 16","031-579-6000","","","","","","","","37.5160291681","127.3005656436","",""
"100140","3","박물관/기념관","옹기민속박물관","http://culture.seoul.go.kr/data/cf/title_100140.jpg","서울  도봉구 쌍문동 497-15 )","02-900-0900","","www.onggimuseum.org","3~10월 10:00~18:0011~2월 10:00~17:00","일반 3000원청소년 2000원유아 700원","월요일1월1일 설날추석연휴","","","37.6543558","127.0131873","","1"
"100181","3","박물관/기념관","연세대학교 중앙박물관","http://culture.seoul.go.kr/data/cf/title_100181.jpg","서울  서대문구 신촌동 134 )","02-2123-3340","","없음","오전 10시 ~ 오후 5시(입장은 4시 30분)휴관: 공휴일 및 토ㆍ일요일 여름ㆍ겨울방학","무료","일요일 및 공휴일","","","37.5617989","126.9379423","","0"
"100508","3","박물관/기념관","샬트르성바오로수녀회 역사박물관","http://culture.seoul.go.kr/data/cf/title_100508.gif","서울  중구 명동2가 1-6 )","02-3706-3255","02-3706-3243","www.spcseoul.or.kr","10:00~11:30 13:30~16:30","무료","화요일 국경일부활절 성탄절","","","37.5624324","126.9880625","","0"
"100292","3","박물관/기념관","별난물건박물관","http://culture.seoul.go.kr/data/cf/title_100292.jpg","서울  용산구 용산동1가 8 )","02-732-8500","","www.funique.com","화~일 10:00~18:00","일반 8000원유아 7000원","매주 월요일","","","37.5373365","126.9784621","","1"
"100487","3","박물관/기념관","화정박물관","http://culture.seoul.go.kr/data/cf/20111214114321.jpg","서울  종로구 평창동   평창8길 3","02-2075-0114","","www.hjmuseum.or.kr","10:00~18:00","일반 3000원청소년 2000원","월요일신정연휴설연휴추석연휴","","","37.6046985","126.9659264","","1"
"100232","3","박물관/기념관","혜곡최순우 기념관","http://culture.seoul.go.kr/data/cf/title_100232.jpg","서울  성북구 성북동 126-20 )","02-3675-3401","","www.nt-heritage.org","4~11월 화~토10:00~16:00","무료","매주 일 월요일 추석당일","","","37.5929433","127.0003701","","0"
"100235","3","박물관/기념관","국민대학교 박물관","http://culture.seoul.go.kr/data/cf/title_100235.jpg","서울  성북구 정릉동  정릉로 77","02-910-4212","","http://museum.kookmin.ac.kr","10:00~17:00","무료","국정 공휴일","","","37.6129080","126.9938822","","0"
"100501","3","박물관/기념관","세계장신구 박물관 (World Jewellery Museum)","http://culture.seoul.go.kr/data/cf/title_100501.jpg","서울  종로구 화동 75-3 )","02-730-1610","","www.wjmuseum.com","10:00~19:00","일반 5000원학생 3000원","월요일","","","37.5809998","126.9818207","","1"
"100403","3","박물관/기념관","쇳대박물관","http://culture.seoul.go.kr/data/cf/title_100403.jpg","서울  종로구 동숭동 187-8 )","02-766-6494","","www.lockmuseum.org","10:00~18:00","일반 5000원청소년 3000원어린이 2000원","월요일","","","37.5798205","127.0046195","","1"
"100126","3","박물관/기념관","육군사관학교 박물관","http://culture.seoul.go.kr/data/cf/title_100126.jpg","서울  노원구 공릉동 77 )","02-2197-6451","","http://museum.kma.ac.kr","10:00~17:00","일반 2000원 중고생 이하 1000원외국인 3000원","월요일신정 설 추석","","","37.6229208","127.1004547","","1"
"100426","3","박물관/기념관","부엉이 박물관","http://culture.seoul.go.kr/data/cf/title_100426.jpg","서울  종로구 삼청동 27-21 )","02-3210-2902","","www.owlmuseum.co.kr","10:00~19:00","5000원","매주 월요일 화요일","","","37.5870760","126.9829594","","1"
"100243","3","박물관/기념관","몽촌역사관","http://culture.seoul.go.kr/data/cf/title_100243.jpg","서울  송파구 방이동 88 )","02-424-5138","","","3월 ~ 10월 10:00 ~ 17:0011월 ~  2월 10:00 ~ 16:00","무료","월요일 설 및 추석연휴공휴일 익일","","","37.5238852","127.1243709","","0"
"100549","3","박물관/기념관","동국대학교 박물관","http://culture.seoul.go.kr/data/cf/title_100549.jpg","서울  중구 필동3가 26","02-2260-3462","","dgumuseum.dongguk.edu","월~금 10:00~16:00","무료","토일요일","","","37.5582533","127.0023443","","0"
"100542","3","박물관/기념관","농업박물관","http://culture.seoul.go.kr/data/cf/title_100542.jpg","서울  중구 충정로1가 100-707 )","02-2080-5727~8","","http://museum.nonghyup.com","09:30~18:00","무료","매주 월요일 신정 설 추석 연휴","","","37.5668447","126.9683226","","0"
"100536","3","박물관/기념관","이화여고 100주년기념관","http://culture.seoul.go.kr/data/cf/title_100536.gif","서울  중구","02)777-4257~8","","www.ewha.hs.kr","","","","","","37.5662346","126.9706692","","1"
"100299","3","박물관/기념관","숙명여자대학교 박물관","http://culture.seoul.go.kr/data/cf/title_100299.jpg","서울  용산구 청파동2가 52 )","02-710-9133","","http://museum.sookmyung.ac.kr","월~토 오전10시~오후5시 (일요일 공휴일은 휴관)","무료","일요일 공휴일","","","37.5448733","126.9641095","","0"
"101235","3","박물관/기념관","한국만화박물관","","경기도 부천시 길주로 1","032-310-3090","","","","","","","","37.5085687356","126.7437143758","",""
"100150","3","박물관/기념관","서울약령시한의약박물관","http://culture.seoul.go.kr/data/cf/title_100150.jpg","서울  동대문구 용두동 787 )","02-3299-4900~3","","http://museum.ddm.go.kr/","3월~10월 10:00~18:0011월~2월 10:00~17:00","무료","1월1일설날추석","","","37.5777688","127.0377656","","0"
"100154","3","박물관/기념관","세종대왕기념관","http://culture.seoul.go.kr/data/cf/title_100154.jpg","서울  동대문구 청량리동 1-157 )","02-969-8851","","www.sejongkorea.org","09:00 ~ 18:00","대인 1800원/ 소인 1200원","매주 월요일 설날 추석 신정","","","37.5908164","127.0435894","","1"
"100176","3","박물관/기념관","한국천주교순교자박물관","http://culture.seoul.go.kr/data/cf/title_100176.jpg","서울  마포구 합정동 96-1  절두산순교성지","02-3142-4434","","www.jeoldusan.or.kr","","","월요일","","","37.5441363","126.9117967","",""
"100183","3","박물관/기념관","서대문자연사박물관","http://culture.seoul.go.kr/data/cf/20111101114233.jpg","서울  서대문구","02-330-1731","02-330-1736","namu.sdm.go.kr","3~10월 09:00~18:00 | 11~2월 09:00~17:00","어린이(5세~12세) : 1000원 / 청소년(13세~18세) : 2000원 / 어른 : 3000원 /  65세이상 4세이하 장애인 : 무료","1월 1일 설날 추석 매주 월요일(월요일이 공휴일인 경우 그 다음날)","2003.07.10","","37.5765663","126.9376126","3월~10월 : 09:00~18:00 11월~2월 : 09:00~17:00 -토요일 일요일 공휴일은 1시간 연장 개관 -폐관시간 1시간 전까지 입장  서대문자연사박물관에서는 관람시설외에 다양한 활동을 하고 있습니다. 초등학생 대상으로 자연사 교육프로그램인 박물관교실 체험교실 박물관투어 등을 운영하고 있습니다.","1"
"100431","3","박물관/기념관","국립고궁박물관","http://culture.seoul.go.kr/data/cf/title_100431.jpg","서울  종로구 세종로 1-57  )","02-3701-7500","","www.gogung.go.kr","평일 09:00~18:00주말 공휴일 09:00~19:00","일반 2000원청소년 1000원","월요일","","","37.5766678","126.9749224","","1"
"100319","3","박물관/기념관","한상수자수박물관","http://culture.seoul.go.kr/data/cf/title_100319.jpg","서울  종로구 가회동 11-32 )","02-744-1545","","없음","10:00~18:00","일반 3000원학생 2000원","월요일","","","37.5827892","126.9856418","","1"
"101483","4","미술관","OCI미술관","http://culture.seoul.go.kr/data/cf/20200327152034.jpg","서울특별시 종로구 우정국로 45-14","02-734-0440","","ocimuseum.org","","","일월","","","37.5732395069024","126.982128279816","",""
"101482","4","미술관","아트아치","http://culture.seoul.go.kr/data/cf/20200327104215.jpg","서울특별시 마포구 독막로9길 34","070-4848-0837","","https://artarch.kr/","","","연중 무휴","","","37.5497187306853","126.920522968907","",""
"101106","4","미술관","국립현대미술관 덕수궁관","http://culture.seoul.go.kr/data/cf/20180515150438.JPG","서울시 중구 세종대로 99(정동) 덕수궁 내","02-2022-0600","","http://www.mmca.go.kr/main.do","","","매주 월요일","","","37.5661691433","126.9739845077","",""
"101030","4","미술관","디뮤지엄","http://culture.seoul.go.kr/data/cf/20180501175041.JPG","서울특별시 용산구 독서당로29길 5-6","070-5097-0020","","http://www.daelimmuseum.org/dmuseum/index.do","","","매주 월","","","37.536950273","127.0115182016","",""
"101121","4","미술관","용산 아트스페이스 루","http://culture.seoul.go.kr/data/cf/20180518125329.jpg","서울특별시 용산구 한강대로44길 5","02-790-3888","","http://www.artspaceloo.com/","","","","","","37.5311519109","126.9704939648","",""
"101119","4","미술관","예술의 기쁨","http://culture.seoul.go.kr/data/cf/20180518122311.jpg","서울특별시 용산구 효창원로70길 35","02-717-5129","","https://www.joyofarts.org/","","","","","","37.5420161396","126.9638815459","",""
"101018","4","미술관","상계예술마당","","서울특별시 노원구 상계로10길 41-7","02-2116-3770","","","","","월요일","","","37.65578349015657","127.06838342056944","",""
"101447","4","미술관","서울시립미술관 SeMA창고","http://culture.seoul.go.kr/data/cf/20191111015737.jpg","서울특별시 은평구 통일로 684","02-2124-8868","","https://sema.seoul.go.kr","","","월요일","","","37.60940533804935","126.93495535259598","",""
"101288","4","미술관","갤러리 나미브","","서울특별시 중구 마른내로 18","02-2269-7780","","https://www.instagram.com/10000lab.namib/","","","","","","37.564632661","126.9897225974","",""
"101272","4","미술관","파라다이스 집","","서울특별시 중구 동호로 268-8","02-2278-9856","","http://www.p-zip.org/kr/","","","일요일","","","37.5594937614","127.0038299936","",""
"101269","4","미술관","금산갤러리","","서울특별시 중구 소공로 46","02-3789-6317","","http://www.keumsan.org/","","","일요일","","","37.5594133437","126.9832222921","",""
"101268","4","미술관","히든엠 갤러리","","서울특별시 중구 남대문로5길 15","02-2095-4928","","http://gallerysklo.co.kr/","","","","","","37.5620759682","126.9787396331","",""
"101265","4","미술관","비디 갤러리","","서울특별시 중구 퇴계로18길 9","02-3789-3872","","http://www.vidigallery.com/vd/","","","일요일","","","37.5604083642","126.9856486667","",""
"101264","4","미술관","세종갤러리","","서울특별시 중구 퇴계로 145","02-3705-9021","","http://www.sejonggallery.co.kr/main/main.php","","","","","","37.5614429656","126.9879483352","",""
"101173","4","미술관","헬로우뮤지움","","서울특별시 성동구 금호로 72","02-3217-4222","","www.hellomuseum.com","","","월요일","","","37.5496988599","127.026258729","",""
"101413","4","미술관","서울대학교미술관","http://culture.seoul.go.kr/data/cf/20190729141804.jpg","서울특별시 관악구 관악로 1 서울대학교미술관","02-880-9504","","snumoa.org","","","월요일 및 명절 당일","","","37.46803850908603","126.95929603302525","",""
"101148","4","미술관","중랑아트센터","http://culture.seoul.go.kr/data/cf/20180604214802.jpg","서울특별시 중랑구 망우로 353","02-2094-1837","","http://blog.naver.com/jungnangartcenter","","","매주 월요일","","","37.5983343514","127.0916233517","",""
"101311","4","미술관","코리아나미술관","http://culture.seoul.go.kr/data/cf/20181105094354.jpg","서울특별시 강남구 언주로 827","02-547-9177","","http://spacec.co.kr/","","","매주 일요일 및 명절연휴(설날/추석) 휴관","","","37.5240691643","127.032811048","",""
"101271","4","미술관","서진아트스페이스","","서울특별시 중구 동호로27길 30","02-2273-9301","","https://www.seojinartspace.com/","","","일요일","","","37.5607047438","127.0021504449","",""
"101266","4","미술관","갤러리 브레송","","서울특별시 중구 퇴계로 163","02-2269-2613","","http://gallerybresson.com/","","","전시 기간에 휴관 없음","","","37.5614287374","126.9899539297","",""
"101262","4","미술관","신한갤러리 광화문","","서울특별시 중구 세종대로 135-5","02-722-8493","","http://www.shinhangallery.co.kr/kw/index","","","일요일 공휴일 근로자의 날","","","37.5685951382","126.9764331658","",""
